Energy_eV,Li6_barn,Li7_barn,B10_barn,Gd155_barn,Gd157_barn,H1_barn,O16_barn
9.179741e+00,4.925098e+01,2.383888e-03,2.015032e+02,8.582904e+00,1.493164e+00,1.743294e-02,1.034562e-05
9.310737e+00,4.889930e+01,2.367272e-03,2.000340e+02,8.453753e+00,1.495128e+00,1.730944e-02,1.027647e-05
9.443601e+00,4.855217e+01,2.350750e-03,1.985966e+02,8.856661e+00,1.497350e+00,1.718593e-02,1.020731e-05
9.578361e+00,4.821441e+01,2.334229e-03,1.972249e+02,1.029464e+01,1.502990e+00,1.706243e-02,1.013816e-05
9.715045e+00,4.787666e+01,2.317708e-03,1.958531e+02,1.466095e+01,1.510883e+00,1.694403e-02,1.007104e-05
9.853679e+00,4.753891e+01,2.301187e-03,1.944813e+02,3.341118e+01,1.520694e+00,1.682571e-02,1.000396e-05
9.994291e+00,4.720116e+01,2.284666e-03,1.931096e+02,2.348814e+02,1.533449e+00,1.670740e-02,9.936874e-06
1.013691e+01,4.686340e+01,2.268800e-03,1.917039e+02,5.609565e+01,1.549757e+00,1.658908e-02,9.875234e-06
1.028156e+01,4.652850e+01,2.252961e-03,1.902985e+02,1.758208e+01,1.567275e+00,1.647076e-02,9.813823e-06
1.042828e+01,4.620421e+01,2.237122e-03,1.889933e+02,1.117908e+01,1.590153e+00,1.635245e-02,9.752411e-06
1.057709e+01,4.587993e+01,2.221283e-03,1.876881e+02,9.590762e+00,1.615405e+00,1.623850e-02,9.691000e-06
1.072803e+01,4.555564e+01,2.205445e-03,1.863594e+02,9.714493e+00,1.645275e+00,1.612503e-02,9.629589e-06
1.088112e+01,4.523135e+01,2.189606e-03,1.850038e+02,1.115527e+01,1.677709e+00,1.601156e-02,9.568178e-06
1.103639e+01,4.490707e+01,2.174405e-03,1.836482e+02,1.471339e+01,1.715253e+00,1.589809e-02,9.508973e-06
1.119388e+01,4.459448e+01,2.159322e-03,1.823969e+02,2.403747e+01,1.759103e+00,1.578461e-02,9.450173e-06
1.135362e+01,4.428378e+01,2.144239e-03,1.811624e+02,6.375586e+01,1.808914e+00,1.567201e-02,9.391373e-06
1.151564e+01,4.397308e+01,2.129155e-03,1.799068e+02,4.808658e+02,1.865018e+00,1.556368e-02,9.332574e-06
1.167996e+01,4.366238e+01,2.114072e-03,1.786318e+02,9.509587e+01,1.928253e+00,1.545534e-02,9.273774e-06
1.184664e+01,4.335168e+01,2.098989e-03,1.773448e+02,1.777789e+02,1.999618e+00,1.534701e-02,9.214975e-06
1.201569e+01,4.304098e+01,2.083905e-03,1.760295e+02,1.154739e+03,2.081460e+00,1.523867e-02,9.156175e-06
1.218715e+01,4.273203e+01,2.068935e-03,1.747308e+02,9.501617e+01,2.175856e+00,1.513034e-02,9.097768e-06
1.236106e+01,4.243467e+01,2.054589e-03,1.735426e+02,3.148300e+01,2.281793e+00,1.502201e-02,9.041531e-06
1.253746e+01,4.213730e+01,2.040242e-03,1.723506e+02,1.703600e+01,2.404174e+00,1.491367e-02,8.985294e-06
1.271637e+01,4.183994e+01,2.025896e-03,1.711175e+02,1.174793e+01,2.546123e+00,1.480885e-02,8.929056e-06
1.289783e+01,4.154258e+01,2.011550e-03,1.698844e+02,9.449402e+00,2.711096e+00,1.470483e-02,8.872819e-06
1.308188e+01,4.124521e+01,1.997203e-03,1.686512e+02,8.547913e+00,2.903680e+00,1.460081e-02,8.816581e-06
1.326856e+01,4.095397e+01,1.982857e-03,1.674487e+02,8.540277e+00,3.130353e+00,1.449680e-02,8.760344e-06
1.345790e+01,4.066890e+01,1.968994e-03,1.663024e+02,9.422309e+00,3.399703e+00,1.439569e-02,8.705795e-06
1.364995e+01,4.038382e+01,1.955322e-03,1.651562e+02,1.165013e+01,3.723331e+00,1.429573e-02,8.651917e-06
1.384473e+01,4.009874e+01,1.941651e-03,1.640100e+02,1.671843e+01,4.117224e+00,1.419578e-02,8.598039e-06
1.404230e+01,3.981366e+01,1.927980e-03,1.628288e+02,3.017095e+01,4.603947e+00,1.409582e-02,8.544161e-06
1.424268e+01,3.952858e+01,1.914308e-03,1.616247e+02,8.579861e+01,5.216219e+00,1.399587e-02,8.490282e-06
1.444593e+01,3.924640e+01,1.900637e-03,1.604423e+02,1.049137e+03,6.001403e+00,1.389591e-02,8.436404e-06
1.465207e+01,3.897416e+01,1.886966e-03,1.593448e+02,2.220201e+02,7.036841e+00,1.379596e-02,8.382526e-06
1.486116e+01,3.870192e+01,1.873670e-03,1.582473e+02,4.481013e+01,8.443969e+00,1.369875e-02,8.329969e-06
1.507322e+01,3.842968e+01,1.860686e-03,1.571498e+02,1.966099e+01,1.043222e+01,1.360382e-02,8.278507e-06
1.528832e+01,3.815744e+01,1.847702e-03,1.560524e+02,1.183184e+01,1.338762e+01,1.350889e-02,8.227044e-06
1.550648e+01,3.788520e+01,1.834718e-03,1.549150e+02,8.506562e+00,1.813093e+01,1.341396e-02,8.175582e-06
1.572776e+01,3.761296e+01,1.821734e-03,1.537618e+02,6.874571e+00,2.661792e+01,1.331903e-02,8.124120e-06
1.595220e+01,3.734680e+01,1.808749e-03,1.526640e+02,6.033656e+00,4.563656e+01,1.322410e-02,8.072657e-06
1.617984e+01,3.708662e+01,1.795765e-03,1.516205e+02,5.650019e+00,1.714768e+02,1.312917e-02,8.021195e-06
1.641072e+01,3.682643e+01,1.782868e-03,1.505771e+02,5.583628e+00,2.076216e+02,1.303487e-02,7.970110e-06
1.664490e+01,3.656625e+01,1.770444e-03,1.495202e+02,5.816760e+00,1.383265e+03,1.294404e-02,7.921093e-06
1.688243e+01,3.630606e+01,1.758020e-03,1.484315e+02,6.458089e+00,1.650902e+03,1.285321e-02,7.872076e-06
1.712334e+01,3.604588e+01,1.745597e-03,1.473367e+02,7.943864e+00,1.919192e+02,1.276238e-02,7.823059e-06
1.736769e+01,3.579067e+01,1.733173e-03,1.462853e+02,1.245929e+01,6.914956e+01,1.267155e-02,7.774043e-06
1.761553e+01,3.554142e+01,1.720804e-03,1.452858e+02,4.695891e+01,3.607867e+01,1.258111e-02,7.725026e-06
1.786690e+01,3.529216e+01,1.708858e-03,1.442863e+02,9.240692e+01,2.294787e+01,1.249377e-02,7.676009e-06
1.812186e+01,3.504290e+01,1.696913e-03,1.432761e+02,1.690373e+01,1.677989e+01,1.240644e-02,7.626993e-06
1.838046e+01,3.479364e+01,1.684967e-03,1.422297e+02,1.291860e+01,1.378119e+01,1.231910e-02,7.578166e-06
1.864275e+01,3.454438e+01,1.673022e-03,1.411833e+02,1.418268e+01,1.263742e+01,1.223176e-02,7.531283e-06
1.890879e+01,3.429941e+01,1.661077e-03,1.401733e+02,1.835570e+01,1.296637e+01,1.214443e-02,7.484401e-06
1.917861e+01,3.406067e+01,1.649164e-03,1.392163e+02,2.781673e+01,1.501685e+01,1.205733e-02,7.437518e-06
1.945229e+01,3.382194e+01,1.637721e-03,1.382594e+02,5.539844e+01,2.000964e+01,1.197366e-02,7.390636e-06
1.972988e+01,3.358320e+01,1.626278e-03,1.372909e+02,2.491765e+02,3.197105e+01,1.188999e-02,7.343753e-06
2.001142e+01,3.334447e+01,1.614835e-03,1.363012e+02,8.085879e+02,6.798231e+01,1.180632e-02,7.297069e-06
2.029699e+01,3.310573e+01,1.603392e-03,1.352975e+02,1.212609e+02,2.765957e+02,1.172265e-02,7.255113e-06
2.058663e+01,3.286978e+01,1.591949e-03,1.343125e+02,1.809707e+02,6.157798e+03,1.163898e-02,7.213158e-06
2.088040e+01,3.264056e+01,1.580507e-03,1.333912e+02,1.333648e+03,1.871713e+02,1.155531e-02,7.171202e-06
2.117836e+01,3.241134e+01,1.569525e-03,1.324699e+02,1.062906e+03,5.524046e+01,1.147500e-02,7.129246e-06
2.148058e+01,3.218212e+01,1.558551e-03,1.315277e+02,1.448131e+02,4.974050e+01,1.139475e-02,7.087291e-06
2.178711e+01,3.195290e+01,1.547577e-03,1.305703e+02,5.620199e+01,5.114860e+01,1.131449e-02,7.045335e-06
2.209801e+01,3.172368e+01,1.536604e-03,1.296130e+02,3.193677e+01,1.379384e+01,1.123424e-02,7.004844e-06
2.241335e+01,3.150350e+01,1.525630e-03,1.287231e+02,2.349973e+01,9.201651e+00,1.115399e-02,6.964376e-06
2.273319e+01,3.128389e+01,1.514781e-03,1.278374e+02,2.295068e+01,8.635778e+00,1.107465e-02,6.923908e-06
2.305759e+01,3.106427e+01,1.504304e-03,1.269516e+02,3.460598e+01,1.768689e+01,1.099803e-02,6.883440e-06
2.338662e+01,3.084465e+01,1.493827e-03,1.260659e+02,1.263119e+02,1.496389e+02,1.092142e-02,6.842972e-06
2.372035e+01,3.062504e+01,1.483350e-03,1.251653e+02,7.502940e+02,1.002635e+01,1.084480e-02,6.802504e-06
2.405884e+01,3.040542e+01,1.472874e-03,1.242357e+02,5.653063e+01,5.525856e+00,1.076818e-02,6.762592e-06
2.440216e+01,3.018780e+01,1.462397e-03,1.233252e+02,1.994066e+01,5.346816e+00,1.069157e-02,6.723466e-06
2.475038e+01,2.997761e+01,1.451920e-03,1.224861e+02,1.126587e+01,8.230321e+00,1.061495e-02,6.684339e-06
2.510357e+01,2.976743e+01,1.441443e-03,1.216418e+02,7.930243e+00,3.046403e+01,1.053833e-02,6.645212e-06
2.546180e+01,2.955724e+01,1.431339e-03,1.207710e+02,6.385513e+00,4.466866e+02,1.046444e-02,6.606085e-06
2.582514e+01,2.934705e+01,1.421280e-03,1.199001e+02,5.676597e+00,1.519735e+01,1.039088e-02,6.567633e-06
2.619366e+01,2.913686e+01,1.411220e-03,1.190293e+02,5.536278e+00,5.120002e+00,1.031732e-02,6.529889e-06
2.656745e+01,2.893170e+01,1.401160e-03,1.181850e+02,6.070240e+00,2.844897e+00,1.024376e-02,6.492146e-06
2.694657e+01,2.873020e+01,1.391414e-03,1.173755e+02,8.368942e+00,1.951213e+00,1.017248e-02,6.454403e-06
2.733109e+01,2.852869e+01,1.381748e-03,1.165660e+02,2.834437e+01,1.495701e+00,1.010179e-02,6.416660e-06
2.772111e+01,2.832719e+01,1.372081e-03,1.157566e+02,4.936194e+01,1.223648e+00,1.003110e-02,6.378917e-06
2.811669e+01,2.812569e+01,1.362415e-03,1.149204e+02,1.295133e+01,1.043374e+00,9.960416e-03,6.341174e-06
2.851792e+01,2.792418e+01,1.352748e-03,1.140688e+02,1.517809e+01,9.162499e-01,9.889727e-03,6.303586e-06
2.892487e+01,2.772546e+01,1.343082e-03,1.132400e+02,2.886424e+01,8.216824e-01,9.819038e-03,6.267442e-06
2.933763e+01,2.753302e+01,1.333415e-03,1.124649e+02,1.357474e+02,7.493369e-01,9.748349e-03,6.231297e-06
2.975628e+01,2.734059e+01,1.324054e-03,1.116899e+02,3.103128e+02,6.918191e-01,9.679892e-03,6.195153e-06
3.018090e+01,2.714816e+01,1.314873e-03,1.109149e+02,1.425191e+03,6.464524e-01,9.612758e-03,6.159009e-06
3.061158e+01,2.695572e+01,1.305693e-03,1.101398e+02,6.187495e+01,6.098473e-01,9.545624e-03,6.122865e-06
3.104841e+01,2.676329e+01,1.296512e-03,1.093335e+02,2.510887e+01,5.805245e-01,9.478490e-03,6.086720e-06
3.149147e+01,2.657086e+01,1.287332e-03,1.085191e+02,4.490047e+01,5.576259e-01,9.411356e-03,6.050576e-06
3.194085e+01,2.638342e+01,1.278151e-03,1.077501e+02,5.064057e+01,5.392935e-01,9.344222e-03,6.018805e-06
3.239665e+01,2.619951e+01,1.268971e-03,1.070132e+02,1.642334e+01,5.258846e-01,9.277088e-03,5.988853e-06
3.285895e+01,2.601560e+01,1.259883e-03,1.062764e+02,4.176390e+01,5.172078e-01,9.210635e-03,5.958901e-06
3.332785e+01,2.583169e+01,1.251099e-03,1.055284e+02,1.145865e+02,5.121286e-01,9.146398e-03,5.928949e-06
3.380344e+01,2.564779e+01,1.242315e-03,1.047583e+02,3.264988e+01,5.110481e-01,9.082162e-03,5.898997e-06
3.428582e+01,2.546388e+01,1.233531e-03,1.039851e+02,3.030248e+01,5.146377e-01,9.017926e-03,5.869487e-06
3.477508e+01,2.528412e+01,1.224746e-03,1.032481e+02,7.039930e+02,5.225219e-01,8.953690e-03,5.840506e-06
3.527132e+01,2.510793e+01,1.216028e-03,1.025423e+02,8.931983e+01,5.362894e-01,8.889934e-03,5.811525e-06
3.577464e+01,2.493174e+01,1.207582e-03,1.018364e+02,3.931027e+01,5.568091e-01,8.828172e-03,5.782543e-06
3.628514e+01,2.475555e+01,1.199136e-03,1.011203e+02,1.460061e+01,5.864582e-01,8.766410e-03,5.753562e-06
3.680293e+01,2.457937e+01,1.190689e-03,1.003814e+02,4.665226e+01,6.282232e-01,8.704648e-03,5.724581e-06
3.732811e+01,2.440318e+01,1.182243e-03,9.964240e+01,7.194096e+01,6.899138e-01,8.642887e-03,5.695599e-06
3.786079e+01,2.423062e+01,1.173797e-03,9.893425e+01,1.013335e+01,7.852909e-01,8.581125e-03,5.666618e-06
3.840106e+01,2.406187e+01,1.165403e-03,9.825845e+01,7.963708e+00,9.540764e-01,8.519767e-03,5.638289e-06
3.894904e+01,2.389313e+01,1.157312e-03,9.758265e+01,1.569811e+02,1.334475e+00,8.460786e-03,5.610432e-06
3.950485e+01,2.372438e+01,1.149221e-03,9.689689e+01,8.311280e+00,2.827750e+00,8.401806e-03,5.582575e-06
4.006858e+01,2.355563e+01,1.141131e-03,9.619793e+01,3.928753e+00,6.734605e+01,8.342825e-03,5.554718e-06
4.064036e+01,2.338688e+01,1.133040e-03,9.548792e+01,3.440892e+00,5.068558e+00,8.283845e-03,5.526861e-06
4.122030e+01,2.322064e+01,1.124949e-03,9.479741e+01,3.774448e+00,2.237123e+00,8.224864e-03,5.499004e-06
4.180852e+01,2.305862e+01,1.116880e-03,9.414683e+01,4.916545e+00,2.298715e+00,8.165883e-03,5.471147e-06
4.240513e+01,2.289660e+01,1.109121e-03,9.349624e+01,7.974769e+00,3.237321e+00,8.107386e-03,5.443290e-06
4.301025e+01,2.273458e+01,1.101361e-03,9.282881e+01,2.020858e+01,6.177814e+00,8.051037e-03,5.416245e-06
4.362401e+01,2.257256e+01,1.093602e-03,9.215275e+01,1.254601e+02,2.242994e+01,7.994687e-03,5.389542e-06
4.424652e+01,2.241069e+01,1.085843e-03,9.147782e+01,1.674114e+02,2.373781e+03,7.938337e-03,5.362839e-06
4.487792e+01,2.225545e+01,1.078084e-03,9.085232e+01,2.103872e+01,1.886850e+01,7.881988e-03,5.336136e-06
4.551833e+01,2.210022e+01,1.070441e-03,9.022683e+01,1.710163e+01,6.483477e+00,7.825638e-03,5.309433e-06
4.616788e+01,2.194498e+01,1.063033e-03,8.960133e+01,3.324559e+02,4.964013e+00,7.769931e-03,5.282730e-06
4.682669e+01,2.178975e+01,1.055626e-03,8.897584e+01,4.753580e+02,6.178005e+00,7.715891e-03,5.256027e-06
4.749491e+01,2.163452e+01,1.048218e-03,8.833734e+01,2.705458e+01,1.184869e+01,7.661852e-03,5.229323e-06
4.817267e+01,2.147928e+01,1.040810e-03,8.768086e+01,9.559646e+00,4.708497e+01,7.607812e-03,5.202774e-06
4.886009e+01,2.132600e+01,1.033402e-03,8.704306e+01,6.513987e+00,2.659041e+03,7.553772e-03,5.176822e-06
4.955733e+01,2.117743e+01,1.025995e-03,8.645048e+01,7.747067e+00,3.204592e+01,7.499733e-03,5.150869e-06
5.026451e+01,2.102886e+01,1.018587e-03,8.585245e+01,1.435009e+01,9.022213e+00,7.446522e-03,5.126204e-06
5.098179e+01,2.088029e+01,1.011467e-03,8.523749e+01,7.079483e+01,4.423820e+00,7.394707e-03,5.103710e-06
5.170930e+01,2.073172e+01,1.004354e-03,8.462252e+01,1.761155e+02,2.828186e+00,7.342893e-03,5.081216e-06
5.244719e+01,2.058315e+01,9.972417e-04,8.400656e+01,1.638452e+02,2.155487e+00,7.291079e-03,5.058722e-06
5.319561e+01,2.043863e+01,9.901292e-04,8.341481e+01,8.307266e+01,1.901865e+00,7.239265e-03,5.036228e-06
5.395472e+01,2.029620e+01,9.832603e-04,8.284316e+01,2.200997e+02,1.920509e+00,7.187451e-03,5.013735e-06
5.472465e+01,2.015376e+01,9.764255e-04,8.227152e+01,1.841530e+01,2.232660e+00,7.136168e-03,4.991241e-06
5.550557e+01,2.001133e+01,9.695907e-04,8.169844e+01,9.314391e+00,3.048669e+00,7.086419e-03,4.968747e-06
5.629764e+01,1.986890e+01,9.627560e-04,8.110751e+01,4.743893e+02,5.172175e+00,7.036670e-03,4.946259e-06
5.710101e+01,1.972647e+01,9.559212e-04,8.050548e+01,6.497019e+00,1.271273e+01,6.986921e-03,4.924590e-06
5.791584e+01,1.958652e+01,9.490864e-04,7.992461e+01,5.089149e+00,9.097267e+01,6.937172e-03,4.902920e-06
5.874230e+01,1.945050e+01,9.422517e-04,7.937729e+01,1.303699e+01,1.456107e+02,6.887423e-03,4.881251e-06
5.958056e+01,1.931448e+01,9.356603e-04,7.882997e+01,4.114583e+02,1.399647e+01,6.839564e-03,4.859582e-06
6.043077e+01,1.917846e+01,9.291691e-04,7.828266e+01,8.804325e+00,5.016872e+00,6.791900e-03,4.837912e-06
6.129312e+01,1.904245e+01,9.226780e-04,7.773534e+01,5.538547e+00,2.675643e+00,6.744235e-03,4.816243e-06
6.216778e+01,1.890643e+01,9.161868e-04,7.716366e+01,2.339695e+01,1.776148e+00,6.696570e-03,4.794573e-06
6.305491e+01,1.877041e+01,9.096957e-04,7.658855e+01,3.477428e+02,1.402900e+00,6.648906e-03,4.772904e-06
6.395471e+01,1.863840e+01,9.032045e-04,7.604990e+01,1.253884e+01,1.358977e+00,6.601241e-03,4.751745e-06
6.486734e+01,1.850841e+01,8.967134e-04,7.552954e+01,1.605761e+01,1.856998e+00,6.553938e-03,4.730871e-06
6.579300e+01,1.837841e+01,8.903105e-04,7.500918e+01,1.092757e+01,5.658246e+00,6.508319e-03,4.709996e-06
6.673187e+01,1.824842e+01,8.840995e-04,7.447980e+01,2.927637e+00,4.449620e+02,6.462700e-03,4.689121e-06
6.768414e+01,1.811842e+01,8.778885e-04,7.393504e+01,2.618025e+00,3.891047e+00,6.417081e-03,4.668247e-06
6.864999e+01,1.798843e+01,8.716775e-04,7.338903e+01,7.827886e+00,1.321885e+00,6.371462e-03,4.647372e-06
6.962963e+01,1.786181e+01,8.654665e-04,7.287238e+01,6.469759e+02,7.934667e-01,6.325843e-03,4.626498e-06
7.062324e+01,1.773727e+01,8.593211e-04,7.237392e+01,5.990354e+00,6.027943e-01,6.281250e-03,4.605623e-06
7.163104e+01,1.761273e+01,8.533493e-04,7.187547e+01,1.837302e+00,5.193200e-01,6.237516e-03,4.589920e-06
7.265322e+01,1.748820e+01,8.473774e-04,7.136794e+01,1.117356e+00,4.861463e-01,6.193782e-03,4.574713e-06
7.368998e+01,1.736366e+01,8.414056e-04,7.084608e+01,9.309079e-01,4.855508e-01,6.150048e-03,4.559505e-06
7.474154e+01,1.723912e+01,8.354337e-04,7.032422e+01,1.022685e+00,5.156859e-01,6.106315e-03,4.544297e-06
7.580810e+01,1.711757e+01,8.294619e-04,6.982768e+01,2.374093e+00,5.860811e-01,6.062581e-03,4.529089e-06
7.688989e+01,1.699828e+01,8.235508e-04,6.935036e+01,2.359992e+01,7.263965e-01,6.019381e-03,4.513881e-06
7.798711e+01,1.687900e+01,8.178478e-04,6.887304e+01,4.962227e+01,1.023905e+00,5.977616e-03,4.498674e-06
7.909998e+01,1.675971e+01,8.121448e-04,6.838717e+01,2.471967e+02,1.802075e+00,5.935850e-03,4.483466e-06
8.022874e+01,1.664042e+01,8.064418e-04,6.789349e+01,9.630369e+00,5.288031e+00,5.894085e-03,4.468258e-06
8.137361e+01,1.652114e+01,8.007388e-04,6.739117e+01,7.218260e+00,4.298189e+02,5.852320e-03,4.453386e-06
8.253481e+01,1.640455e+01,7.950358e-04,6.691354e+01,2.176816e+00,5.932225e+01,5.810555e-03,4.438664e-06
8.371259e+01,1.629094e+01,7.893328e-04,6.646531e+01,1.155658e+01,3.525567e+00,5.768789e-03,4.423941e-06
8.490717e+01,1.617732e+01,7.836971e-04,6.601708e+01,1.635764e+01,2.213340e+00,5.728043e-03,4.409219e-06
8.611880e+01,1.606371e+01,7.782484e-04,6.554995e+01,2.337573e+00,4.216491e+00,5.688127e-03,4.394496e-06
8.734771e+01,1.595009e+01,7.727998e-04,6.507630e+01,1.067220e+00,3.536017e+02,5.648211e-03,4.379774e-06
8.859417e+01,1.583648e+01,7.673511e-04,6.460265e+01,1.022592e+00,5.280429e+00,5.608296e-03,4.365052e-06
8.985841e+01,1.572286e+01,7.619024e-04,6.412900e+01,2.764755e+00,1.620768e+00,5.568380e-03,4.350329e-06
9.114069e+01,1.560925e+01,7.564537e-04,6.365535e+01,3.650624e+00,1.082878e+00,5.528465e-03,4.335607e-06
9.244127e+01,1.550014e+01,7.510349e-04,6.321809e+01,1.671246e+02,1.049848e+00,5.489390e-03,4.321090e-06
9.376041e+01,1.539206e+01,7.456693e-04,6.278908e+01,7.801114e+00,1.394076e+00,5.451151e-03,4.306751e-06
9.509837e+01,1.528398e+01,7.403037e-04,6.234995e+01,6.416151e+00,3.205024e+00,5.412911e-03,4.292411e-06
9.645543e+01,1.517590e+01,7.349382e-04,6.190079e+01,1.568456e+02,2.456261e+02,5.374672e-03,4.278072e-06
9.783185e+01,1.506782e+01,7.295726e-04,6.145163e+01,2.471080e+01,5.641756e+00,5.336432e-03,4.263733e-06
9.922792e+01,1.495974e+01,7.242070e-04,6.100247e+01,8.780676e+00,1.171878e+01,5.298193e-03,4.249394e-06
1.006439e+02,1.485370e+01,7.188414e-04,6.056926e+01,9.822807e+00,4.949788e+01,5.260668e-03,4.236439e-06
1.020801e+02,1.475069e+01,7.134758e-04,6.015971e+01,3.384174e+01,4.363457e+00,5.224007e-03,4.225156e-06
1.035368e+02,1.464768e+01,7.081103e-04,5.975017e+01,5.301427e+00,4.735095e+00,5.187345e-03,4.213872e-06
1.050143e+02,1.454467e+01,7.027135e-04,5.933755e+01,1.052327e+01,1.135233e+02,5.150683e-03,4.202589e-06
1.065128e+02,1.444167e+01,6.972691e-04,5.890675e+01,1.494077e+01,9.432675e+00,5.114022e-03,4.191306e-06
1.080327e+02,1.433866e+01,6.918247e-04,5.847594e+01,5.329274e+00,2.298369e+01,5.077360e-03,4.180023e-06
1.095744e+02,1.423565e+01,6.863803e-04,5.804513e+01,2.673122e+02,1.758133e+01,5.041193e-03,4.168739e-06
1.111380e+02,1.413398e+01,6.809359e-04,5.762692e+01,3.631348e+00,3.409695e+01,5.005995e-03,4.157456e-06
1.127239e+02,1.403614e+01,6.754915e-04,5.724227e+01,2.821109e+01,4.789169e+00,4.970796e-03,4.146173e-06
1.143325e+02,1.393829e+01,6.701972e-04,5.683955e+01,1.917953e+01,8.875532e+00,4.935597e-03,4.134890e-06
1.159641e+02,1.384045e+01,6.649791e-04,5.643683e+01,1.402781e+01,2.603995e+01,4.900398e-03,4.123822e-06
1.176189e+02,1.374260e+01,6.597611e-04,5.603411e+01,6.654155e+00,5.499290e+00,4.865199e-03,4.112866e-06
1.192973e+02,1.364476e+01,6.545431e-04,5.563139e+01,4.545915e+00,1.437142e+01,4.831458e-03,4.101910e-06
1.209997e+02,1.354691e+01,6.493250e-04,5.522867e+01,3.293409e+00,1.660332e+03,4.797735e-03,4.090954e-06
1.227263e+02,1.344907e+01,6.442562e-04,5.482497e+01,2.685532e+01,1.337360e+01,4.764012e-03,4.079998e-06
1.244776e+02,1.335500e+01,6.392688e-04,5.443834e+01,5.260402e+02,3.567955e+00,4.730289e-03,4.069042e-06
1.262539e+02,1.326136e+01,6.342814e-04,5.405566e+01,1.780270e+02,1.755730e+00,4.696567e-03,4.058086e-06
1.280556e+02,1.316772e+01,6.292940e-04,5.367297e+01,5.715683e+00,1.150335e+00,4.662844e-03,4.047130e-06
1.298829e+02,1.307409e+01,6.243067e-04,5.329028e+01,1.050786e+02,9.237014e-01,4.629494e-03,4.036174e-06
1.317364e+02,1.298045e+01,6.193193e-04,5.290759e+01,1.784573e+01,8.993936e-01,4.597220e-03,4.025218e-06
1.336163e+02,1.288996e+01,6.143848e-04,5.254937e+01,1.895792e+01,1.107139e+00,4.564946e-03,4.014294e-06
1.355230e+02,1.279992e+01,6.096500e-04,5.217950e+01,3.201501e+00,1.978717e+00,4.532673e-03,4.003576e-06
1.374569e+02,1.270988e+01,6.049152e-04,5.180922e+01,4.121245e+01,9.477107e+00,4.500399e-03,3.992857e-06
1.394184e+02,1.261984e+01,6.001804e-04,5.143894e+01,3.659551e+00,1.296354e+02,4.468125e-03,3.982139e-06
1.414079e+02,1.252980e+01,5.954456e-04,5.106865e+01,9.347257e+01,5.693035e+00,4.436685e-03,3.971420e-06
1.434258e+02,1.243976e+01,5.907108e-04,5.069837e+01,1.750572e+00,2.121648e+02,4.405746e-03,3.966935e-06
1.454725e+02,1.235270e+01,5.859760e-04,5.035544e+01,4.211985e+01,6.413834e+00,4.374807e-03,3.962490e-06
1.475484e+02,1.226616e+01,5.813501e-04,5.000819e+01,1.565080e+01,7.042522e+00,4.343868e-03,3.958046e-06
1.496539e+02,1.217963e+01,5.768384e-04,4.966094e+01,8.722493e+02,3.369996e+00,4.312929e-03,3.953602e-06
1.517895e+02,1.209309e+01,5.723267e-04,4.931370e+01,1.579779e+01,1.042225e+00,4.281990e-03,3.949157e-06
1.539555e+02,1.200656e+01,5.678150e-04,4.896645e+01,6.444930e+01,1.156219e+00,4.251542e-03,3.944713e-06
1.561525e+02,1.192201e+01,5.633033e-04,4.860906e+01,1.040326e+02,1.271401e+01,4.221997e-03,3.940269e-06
1.583808e+02,1.183888e+01,5.587916e-04,4.824444e+01,2.896026e+00,2.463898e+00,4.192453e-03,3.935824e-06
1.606408e+02,1.175575e+01,5.544779e-04,4.789142e+01,1.839840e+01,8.475731e-01,4.162908e-03,3.931380e-06
1.629332e+02,1.167262e+01,5.501643e-04,4.755363e+01,4.690272e+00,1.225934e+00,4.133363e-03,3.926936e-06
1.652583e+02,1.158949e+01,5.458507e-04,4.721476e+01,1.717446e+00,8.304492e+01,4.103818e-03,3.922491e-06
1.676165e+02,1.150636e+01,5.415371e-04,4.687588e+01,1.294540e+01,2.507964e+00,4.074274e-03,3.918047e-06
1.700084e+02,1.142470e+01,5.372235e-04,4.654791e+01,3.215644e+01,6.776543e+00,4.045555e-03,3.913603e-06
1.724344e+02,1.134534e+01,5.329321e-04,4.622487e+01,9.815171e+00,5.895392e+00,4.017320e-03,3.909158e-06
1.748951e+02,1.126599e+01,5.288047e-04,4.589850e+01,7.325886e+00,1.120689e+00,3.989085e-03,3.904714e-06
1.773908e+02,1.118663e+01,5.246774e-04,4.557212e+01,6.446751e+00,3.556557e+00,3.960850e-03,3.900270e-06
1.799222e+02,1.110728e+01,5.205501e-04,4.524574e+01,1.221310e+01,3.997725e+00,3.932615e-03,3.895825e-06
1.824897e+02,1.102792e+01,5.164228e-04,4.491937e+01,6.743924e+01,1.322947e+00,3.904379e-03,3.891381e-06
1.850938e+02,1.094857e+01,5.122954e-04,4.459299e+01,6.686278e+01,9.609137e+01,3.876835e-03,3.886937e-06
1.877351e+02,1.087109e+01,5.083078e-04,4.428157e+01,6.628632e+01,1.133777e+00,3.849787e-03,3.882492e-06
1.904141e+02,1.079558e+01,5.043496e-04,4.397641e+01,6.570987e+01,4.421579e+00,3.822739e-03,3.878773e-06
1.931313e+02,1.072008e+01,5.003913e-04,4.366537e+01,6.513341e+01,3.136982e+00,3.795690e-03,3.875177e-06
1.958873e+02,1.064458e+01,4.964330e-04,4.335433e+01,6.455695e+01,1.125266e+02,3.768642e-03,3.871581e-06
