Energy_eV,Gd_0.1pct_Sigma_total_cm-1,Gd_0.1pct_Sigma_dopant_cm-1,Gd_0.3pct_Sigma_total_cm-1,Gd_0.3pct_Sigma_dopant_cm-1,Gd_0.5pct_Sigma_total_cm-1,Gd_0.5pct_Sigma_dopant_cm-1,B_0.1pct_Sigma_total_cm-1,B_0.1pct_Sigma_dopant_cm-1,B_0.3pct_Sigma_total_cm-1,B_0.3pct_Sigma_dopant_cm-1,B_0.5pct_Sigma_total_cm-1,B_0.5pct_Sigma_dopant_cm-1,Li_0.1pct_Sigma_total_cm-1,Li_0.1pct_Sigma_dopant_cm-1,Li_0.3pct_Sigma_total_cm-1,Li_0.3pct_Sigma_dopant_cm-1,Li_0.5pct_Sigma_total_cm-1,Li_0.5pct_Sigma_dopant_cm-1
1.151125e+05,1.155649e-05,1.160901e-06,1.385748e-05,3.482704e-06,1.615847e-05,5.804507e-06,1.180611e-04,1.076656e-04,3.333715e-04,3.229967e-04,5.486818e-04,5.383278e-04,7.527859e-05,6.488300e-05,2.050238e-04,1.946490e-04,3.347690e-04,3.244150e-04
1.167552e+05,1.147346e-05,1.151255e-06,1.375530e-05,3.453764e-06,1.603714e-05,5.756273e-06,1.173630e-04,1.070408e-04,3.314241e-04,3.211225e-04,5.454851e-04,5.352042e-04,7.564351e-05,6.532131e-05,2.062655e-04,1.959639e-04,3.368874e-04,3.266066e-04
1.184213e+05,1.139058e-05,1.141253e-06,1.365257e-05,3.423759e-06,1.591456e-05,5.706265e-06,1.166655e-04,1.064161e-04,3.294772e-04,3.192484e-04,5.422889e-04,5.320806e-04,7.600895e-05,6.575962e-05,2.075077e-04,1.972788e-04,3.390064e-04,3.287981e-04
1.201112e+05,1.130711e-05,1.130140e-06,1.354702e-05,3.390419e-06,1.578692e-05,5.650698e-06,1.159721e-04,1.057951e-04,3.275419e-04,3.173853e-04,5.391117e-04,5.289754e-04,7.639225e-05,6.621527e-05,2.088024e-04,1.986458e-04,3.412126e-04,3.310764e-04
1.218251e+05,1.122387e-05,1.118737e-06,1.344112e-05,3.356212e-06,1.565836e-05,5.593687e-06,1.153315e-04,1.052263e-04,3.257639e-04,3.156790e-04,5.361963e-04,5.261316e-04,7.702420e-05,6.691906e-05,2.108421e-04,2.007572e-04,3.446600e-04,3.345953e-04
1.235636e+05,1.114317e-05,1.109376e-06,1.334183e-05,3.328128e-06,1.554050e-05,5.546879e-06,1.146914e-04,1.046576e-04,3.239866e-04,3.139729e-04,5.332817e-04,5.232881e-04,7.765666e-05,6.762286e-05,2.128823e-04,2.028686e-04,3.481079e-04,3.381143e-04
1.253269e+05,1.106373e-05,1.100767e-06,1.324531e-05,3.302301e-06,1.542690e-05,5.503835e-06,1.140519e-04,1.040889e-04,3.222098e-04,3.122668e-04,5.303677e-04,5.204446e-04,7.828961e-05,6.832665e-05,2.149230e-04,2.049800e-04,3.515563e-04,3.416333e-04
1.271153e+05,1.098478e-05,1.092158e-06,1.314929e-05,3.276474e-06,1.531381e-05,5.460790e-06,1.134128e-04,1.035202e-04,3.204335e-04,3.105606e-04,5.274541e-04,5.176011e-04,7.892307e-05,6.903044e-05,2.169641e-04,2.070913e-04,3.550052e-04,3.451522e-04
1.289292e+05,1.090638e-05,1.083587e-06,1.305388e-05,3.250760e-06,1.520139e-05,5.417934e-06,1.127742e-04,1.029515e-04,3.186575e-04,3.088544e-04,5.245407e-04,5.147573e-04,7.955702e-05,6.973423e-05,2.190058e-04,2.092027e-04,3.584546e-04,3.486711e-04
1.307690e+05,1.082852e-05,1.075072e-06,1.295914e-05,3.225217e-06,1.508975e-05,5.375362e-06,1.121362e-04,1.023828e-04,3.168822e-04,3.071483e-04,5.216282e-04,5.119138e-04,8.037372e-05,7.062027e-05,2.215947e-04,2.118608e-04,3.628157e-04,3.531013e-04
1.326351e+05,1.075094e-05,1.066348e-06,1.286425e-05,3.199044e-06,1.497755e-05,5.331741e-06,1.114986e-04,1.018140e-04,3.151073e-04,3.054421e-04,5.187161e-04,5.090702e-04,8.144645e-05,7.176186e-05,2.249508e-04,2.152856e-04,3.684551e-04,3.588093e-04
1.345278e+05,1.067277e-05,1.056545e-06,1.276660e-05,3.169634e-06,1.486044e-05,5.282723e-06,1.108616e-04,1.012453e-04,3.133330e-04,3.037360e-04,5.158044e-04,5.062267e-04,8.251968e-05,7.290346e-05,2.283073e-04,2.187104e-04,3.740950e-04,3.645173e-04
1.364475e+05,1.059530e-05,1.046969e-06,1.267013e-05,3.140906e-06,1.474495e-05,5.234843e-06,1.102249e-04,1.006766e-04,3.115590e-04,3.020298e-04,5.128930e-04,5.033829e-04,8.359339e-05,7.404506e-05,2.316644e-04,2.221352e-04,3.797354e-04,3.702253e-04
1.383946e+05,1.051832e-05,1.037392e-06,1.257413e-05,3.112177e-06,1.462993e-05,5.186962e-06,1.095888e-04,1.001079e-04,3.097856e-04,3.003236e-04,5.099824e-04,5.005394e-04,8.466758e-05,7.518665e-05,2.350219e-04,2.255600e-04,3.853762e-04,3.759333e-04
1.403695e+05,1.044181e-05,1.027816e-06,1.247860e-05,3.083449e-06,1.451539e-05,5.139081e-06,1.089532e-04,9.953918e-05,3.080127e-04,2.986175e-04,5.070722e-04,4.976959e-04,8.582708e-05,7.641308e-05,2.386344e-04,2.292393e-04,3.914417e-04,3.820654e-04
1.423726e+05,1.036593e-05,1.018393e-06,1.238400e-05,3.055179e-06,1.440208e-05,5.091965e-06,1.083180e-04,9.897048e-05,3.062403e-04,2.969114e-04,5.041625e-04,4.948524e-04,8.735822e-05,7.801068e-05,2.433609e-04,2.340320e-04,3.993635e-04,3.900534e-04
1.444043e+05,1.029057e-05,1.009025e-06,1.229004e-05,3.027074e-06,1.428951e-05,5.045123e-06,1.076833e-04,9.840177e-05,3.044683e-04,2.952053e-04,5.012532e-04,4.920089e-04,8.888982e-05,7.960827e-05,2.480878e-04,2.388248e-04,4.072857e-04,3.980414e-04
1.464649e+05,1.021568e-05,9.996555e-07,1.219654e-05,2.998966e-06,1.417740e-05,4.998277e-06,1.070490e-04,9.783301e-05,3.026966e-04,2.934990e-04,4.983442e-04,4.891651e-04,9.042189e-05,8.120587e-05,2.528152e-04,2.436176e-04,4.152085e-04,4.060293e-04
1.485550e+05,1.014028e-05,9.893117e-07,1.210058e-05,2.967935e-06,1.406088e-05,4.946558e-06,1.064153e-04,9.726431e-05,3.009256e-04,2.917929e-04,4.954359e-04,4.863215e-04,9.195442e-05,8.280346e-05,2.575430e-04,2.484104e-04,4.231316e-04,4.140173e-04
1.506749e+05,1.006626e-05,9.798952e-07,1.200786e-05,2.939686e-06,1.394946e-05,4.899476e-06,1.057828e-04,9.669647e-05,2.991576e-04,2.900894e-04,4.925323e-04,4.834823e-04,9.371351e-05,8.462715e-05,2.629496e-04,2.538814e-04,4.321857e-04,4.231357e-04
1.528250e+05,9.995522e-06,9.733050e-07,1.192407e-05,2.919915e-06,1.385262e-05,4.866525e-06,1.051526e-04,9.613041e-05,2.973954e-04,2.883912e-04,4.896381e-04,4.806520e-04,9.596061e-05,8.693839e-05,2.698193e-04,2.608152e-04,4.436780e-04,4.346919e-04
1.550058e+05,9.925240e-06,9.667154e-07,1.184074e-05,2.900146e-06,1.375623e-05,4.833577e-06,1.045229e-04,9.556441e-05,2.956338e-04,2.866932e-04,4.867447e-04,4.778220e-04,9.820815e-05,8.924962e-05,2.766895e-04,2.677489e-04,4.551708e-04,4.462481e-04
1.572178e+05,9.855405e-06,9.601252e-07,1.175785e-05,2.880376e-06,1.366029e-05,4.800626e-06,1.038936e-04,9.499835e-05,2.938725e-04,2.849951e-04,4.838514e-04,4.749918e-04,1.004561e-04,9.156086e-05,2.835601e-04,2.746826e-04,4.666640e-04,4.578043e-04
1.594613e+05,9.786019e-06,9.535356e-07,1.167541e-05,2.860607e-06,1.356480e-05,4.767678e-06,1.032648e-04,9.443229e-05,2.921117e-04,2.832969e-04,4.809586e-04,4.721615e-04,1.027046e-04,9.387210e-05,2.904311e-04,2.816163e-04,4.781576e-04,4.693605e-04
1.617368e+05,9.717076e-06,9.469454e-07,1.159341e-05,2.840836e-06,1.346974e-05,4.734727e-06,1.026364e-04,9.386629e-05,2.903515e-04,2.815989e-04,4.780665e-04,4.693315e-04,1.057753e-04,9.700521e-05,2.997682e-04,2.910156e-04,4.937611e-04,4.850261e-04
1.640448e+05,9.648573e-06,9.403558e-07,1.151185e-05,2.821067e-06,1.337513e-05,4.701779e-06,1.020085e-04,9.330023e-05,2.885915e-04,2.799007e-04,4.751745e-04,4.665012e-04,1.091034e-04,1.003952e-04,3.098763e-04,3.011855e-04,5.106492e-04,5.019759e-04
1.663857e+05,9.580610e-06,9.338685e-07,1.143104e-05,2.801605e-06,1.328146e-05,4.669342e-06,1.013810e-04,9.273423e-05,2.868321e-04,2.782027e-04,4.722833e-04,4.636712e-04,1.124318e-04,1.037850e-04,3.199845e-04,3.113551e-04,5.275373e-04,5.189252e-04
1.687600e+05,9.513252e-06,9.275516e-07,1.135117e-05,2.782655e-06,1.318908e-05,4.637758e-06,1.007539e-04,9.216818e-05,2.850730e-04,2.765045e-04,4.693922e-04,4.608409e-04,1.157606e-04,1.071749e-04,3.300932e-04,3.215247e-04,5.444258e-04,5.358745e-04
1.711682e+05,9.446324e-06,9.212353e-07,1.127173e-05,2.763706e-06,1.309713e-05,4.606177e-06,1.001026e-04,9.157750e-05,2.832405e-04,2.747325e-04,4.663785e-04,4.578875e-04,1.197550e-04,1.112300e-04,3.421979e-04,3.336899e-04,5.646407e-04,5.561498e-04
1.736108e+05,9.379824e-06,9.149185e-07,1.119271e-05,2.744755e-06,1.300560e-05,4.574592e-06,9.942546e-05,9.096055e-05,2.813296e-04,2.728817e-04,4.632338e-04,4.548028e-04,1.244608e-04,1.159959e-04,3.564356e-04,3.479876e-04,5.884104e-04,5.799794e-04
1.760882e+05,9.313750e-06,9.086022e-07,1.111413e-05,2.725807e-06,1.291450e-05,4.543011e-06,9.874869e-05,9.034354e-05,2.794189e-04,2.710306e-04,4.600892e-04,4.517177e-04,1.291670e-04,1.207619e-04,3.706740e-04,3.622857e-04,6.121809e-04,6.038094e-04
1.786010e+05,9.248191e-06,9.023800e-07,1.103624e-05,2.707140e-06,1.282429e-05,4.511900e-06,9.807234e-05,8.972653e-05,2.775087e-04,2.691796e-04,4.569450e-04,4.486327e-04,1.338737e-04,1.255279e-04,3.849128e-04,3.765837e-04,6.359519e-04,6.276395e-04
1.811497e+05,9.183119e-06,8.962275e-07,1.095898e-05,2.688682e-06,1.273485e-05,4.481137e-06,9.738060e-05,8.909371e-05,2.755514e-04,2.672811e-04,4.537222e-04,4.454685e-04,1.394190e-04,1.311321e-04,4.016666e-04,3.933963e-04,6.639142e-04,6.556605e-04
1.837347e+05,9.118642e-06,8.902516e-07,1.088267e-05,2.670755e-06,1.264670e-05,4.451258e-06,9.666983e-05,8.844144e-05,2.735362e-04,2.653243e-04,4.504027e-04,4.422072e-04,1.459921e-04,1.377637e-04,4.215031e-04,4.132912e-04,6.970141e-04,6.888187e-04
1.863566e+05,9.054692e-06,8.843907e-07,1.080712e-05,2.653172e-06,1.255954e-05,4.421953e-06,9.595948e-05,8.778918e-05,2.715215e-04,2.633675e-04,4.470835e-04,4.389459e-04,1.525656e-04,1.443953e-04,4.413398e-04,4.331858e-04,7.301139e-04,7.219764e-04
1.890159e+05,8.991153e-06,8.785298e-07,1.073197e-05,2.635589e-06,1.247279e-05,4.392649e-06,9.524960e-05,8.713697e-05,2.695073e-04,2.614109e-04,4.437650e-04,4.356849e-04,1.591395e-04,1.510269e-04,4.611771e-04,4.530807e-04,7.632146e-04,7.551345e-04
1.917131e+05,8.928022e-06,8.726689e-07,1.065723e-05,2.618007e-06,1.238644e-05,4.363345e-06,9.451769e-05,8.646234e-05,2.674262e-04,2.593870e-04,4.403348e-04,4.323117e-04,1.671844e-04,1.591290e-04,4.854263e-04,4.773870e-04,8.036681e-04,7.956450e-04
1.944489e+05,8.865405e-06,8.669208e-07,1.058323e-05,2.600762e-06,1.230106e-05,4.334604e-06,9.377331e-05,8.577482e-05,2.653069e-04,2.573245e-04,4.368406e-04,4.288741e-04,1.760803e-04,1.680819e-04,5.122280e-04,5.042456e-04,8.483758e-04,8.404093e-04
1.972237e+05,8.803209e-06,8.611897e-07,1.050969e-05,2.583569e-06,1.221617e-05,4.305948e-06,9.302932e-05,8.508731e-05,2.631880e-04,2.552619e-04,4.333467e-04,4.254365e-04,1.849767e-04,1.770347e-04,5.390302e-04,5.311041e-04,8.930838e-04,8.851735e-04
2.000381e+05,8.741423e-06,8.554711e-07,1.043658e-05,2.566413e-06,1.213173e-05,4.277356e-06,9.228517e-05,8.439921e-05,2.610678e-04,2.531976e-04,4.298504e-04,4.219961e-04,1.939036e-04,1.860177e-04,5.659231e-04,5.580530e-04,9.379426e-04,9.300883e-04
2.028926e+05,8.680953e-06,8.506719e-07,1.036662e-05,2.552016e-06,1.205229e-05,4.253360e-06,9.150000e-05,8.366972e-05,2.588238e-04,2.510092e-04,4.261475e-04,4.183486e-04,2.050344e-04,1.972041e-04,5.994269e-04,5.916123e-04,9.938194e-04,9.860205e-04
2.057879e+05,8.620875e-06,8.458727e-07,1.029706e-05,2.537618e-06,1.197323e-05,4.229363e-06,9.071528e-05,8.294028e-05,2.565803e-04,2.488208e-04,4.224453e-04,4.147014e-04,2.161655e-04,2.083905e-04,6.329310e-04,6.251716e-04,1.049697e-03,1.041953e-03
2.087245e+05,8.561188e-06,8.410734e-07,1.022788e-05,2.523220e-06,1.189457e-05,4.205367e-06,8.993095e-05,8.221084e-05,2.543372e-04,2.466325e-04,4.187434e-04,4.110542e-04,2.272972e-04,2.195771e-04,6.664359e-04,6.587312e-04,1.105575e-03,1.097885e-03
2.117030e+05,8.501888e-06,8.362741e-07,1.015909e-05,2.508822e-06,1.181629e-05,4.181371e-06,8.912671e-05,8.146110e-05,2.520336e-04,2.443833e-04,4.149404e-04,4.073055e-04,2.389590e-04,2.312934e-04,7.015303e-04,6.938801e-04,1.164102e-03,1.156467e-03
2.147240e+05,8.442973e-06,8.314749e-07,1.009068e-05,2.494425e-06,1.173840e-05,4.157374e-06,8.830750e-05,8.069600e-05,2.496843e-04,2.420880e-04,4.110610e-04,4.034800e-04,2.510208e-04,2.434093e-04,7.378242e-04,7.302279e-04,1.224628e-03,1.217047e-03
2.177881e+05,8.384681e-06,8.269160e-07,1.002338e-05,2.480748e-06,1.166208e-05,4.134580e-06,8.748873e-05,7.993096e-05,2.473355e-04,2.397929e-04,4.071823e-04,3.996548e-04,2.630831e-04,2.555253e-04,7.741187e-04,7.665760e-04,1.285154e-03,1.277627e-03
2.208960e+05,8.326879e-06,8.224695e-07,9.956794e-06,2.467408e-06,1.158671e-05,4.112347e-06,8.665797e-05,7.915356e-05,2.449501e-04,2.374607e-04,4.032422e-04,3.957678e-04,2.745086e-04,2.670042e-04,8.085020e-04,8.010126e-04,1.342495e-03,1.335021e-03
2.240482e+05,8.269455e-06,8.180229e-07,9.890583e-06,2.454069e-06,1.151171e-05,4.090115e-06,8.579677e-05,7.834533e-05,2.424725e-04,2.350360e-04,3.991483e-04,3.917267e-04,2.843507e-04,2.768993e-04,8.381344e-04,8.306979e-04,1.391918e-03,1.384497e-03
2.272453e+05,8.212406e-06,8.135764e-07,9.824746e-06,2.440729e-06,1.143709e-05,4.067882e-06,8.493594e-05,7.753711e-05,2.399953e-04,2.326113e-04,3.950547e-04,3.876855e-04,2.941931e-04,2.867943e-04,8.677669e-04,8.603829e-04,1.441341e-03,1.433972e-03
2.304881e+05,8.155197e-06,8.086000e-07,9.757689e-06,2.425800e-06,1.136018e-05,4.043000e-06,8.407024e-05,7.672365e-05,2.375028e-04,2.301709e-04,3.909354e-04,3.836182e-04,3.033927e-04,2.960461e-04,8.954701e-04,8.881382e-04,1.487548e-03,1.480230e-03
2.337772e+05,8.097826e-06,8.030934e-07,9.689409e-06,2.409280e-06,1.128099e-05,4.015467e-06,8.317559e-05,7.588086e-05,2.349227e-04,2.276426e-04,3.866698e-04,3.794043e-04,3.089367e-04,3.016420e-04,9.122061e-04,9.049260e-04,1.515475e-03,1.508210e-03
2.371132e+05,8.040546e-06,7.973110e-07,9.620668e-06,2.391933e-06,1.120079e-05,3.986555e-06,8.226411e-05,7.502087e-05,2.322914e-04,2.250626e-04,3.823186e-04,3.751044e-04,3.124184e-04,3.051751e-04,9.227541e-04,9.155254e-04,1.533090e-03,1.525876e-03
2.404968e+05,7.981485e-06,7.893834e-07,9.545853e-06,2.368150e-06,1.111022e-05,3.946917e-06,8.134304e-05,7.415094e-05,2.296305e-04,2.224528e-04,3.779180e-04,3.707547e-04,3.127176e-04,3.055255e-04,9.237541e-04,9.165764e-04,1.534791e-03,1.527627e-03
2.439287e+05,7.922784e-06,7.814558e-07,9.471399e-06,2.344367e-06,1.102001e-05,3.907279e-06,8.042239e-05,7.328106e-05,2.269702e-04,2.198432e-04,3.735180e-04,3.664053e-04,3.102137e-04,3.030724e-04,9.163442e-04,9.092172e-04,1.522475e-03,1.515362e-03
2.474096e+05,7.864442e-06,7.735282e-07,9.397302e-06,2.320585e-06,1.093016e-05,3.867641e-06,7.950417e-05,7.241326e-05,2.243165e-04,2.172398e-04,3.691288e-04,3.620663e-04,3.044816e-04,2.973907e-04,8.992489e-04,8.921722e-04,1.494016e-03,1.486954e-03
2.509401e+05,7.807199e-06,7.663430e-07,9.325789e-06,2.299029e-06,1.084438e-05,3.831715e-06,7.857866e-05,7.153780e-05,2.216402e-04,2.146134e-04,3.647017e-04,3.576890e-04,2.966507e-04,2.896098e-04,8.758562e-04,8.688295e-04,1.455062e-03,1.448049e-03
2.545211e+05,7.752367e-06,7.612182e-07,9.260807e-06,2.283654e-06,1.076925e-05,3.806091e-06,7.762969e-05,7.063854e-05,2.188928e-04,2.119156e-04,3.601558e-04,3.531927e-04,2.856745e-04,2.786834e-04,8.430272e-04,8.360501e-04,1.400380e-03,1.393417e-03
2.581531e+05,7.697888e-06,7.560934e-07,9.196178e-06,2.268280e-06,1.069447e-05,3.780467e-06,7.668107e-05,6.973928e-05,2.161457e-04,2.092178e-04,3.556104e-04,3.486964e-04,2.746986e-04,2.677568e-04,8.101983e-04,8.032704e-04,1.345698e-03,1.338784e-03
2.618369e+05,7.643758e-06,7.509686e-07,9.131896e-06,2.252906e-06,1.062003e-05,3.754843e-06,7.574488e-05,6.885209e-05,2.134353e-04,2.065563e-04,3.511256e-04,3.442604e-04,2.624440e-04,2.555512e-04,7.735327e-04,7.666537e-04,1.284621e-03,1.277756e-03
2.655734e+05,7.589973e-06,7.458438e-07,9.067958e-06,2.237531e-06,1.054594e-05,3.729219e-06,7.482128e-05,6.797715e-05,2.107619e-04,2.039315e-04,3.467025e-04,3.398858e-04,2.488945e-04,2.420504e-04,7.329815e-04,7.261511e-04,1.217068e-03,1.210252e-03
2.693631e+05,7.535154e-06,7.393406e-07,9.000229e-06,2.218022e-06,1.046531e-05,3.696703e-06,7.389803e-05,6.710222e-05,2.080889e-04,2.013066e-04,3.422797e-04,3.355111e-04,2.353453e-04,2.285495e-04,6.924306e-04,6.856484e-04,1.149516e-03,1.142747e-03
2.732069e+05,7.479040e-06,7.312027e-07,8.927937e-06,2.193608e-06,1.037683e-05,3.656014e-06,7.294757e-05,6.619973e-05,2.053335e-04,1.985992e-04,3.377195e-04,3.309987e-04,2.219465e-04,2.151987e-04,6.523304e-04,6.455960e-04,1.082714e-03,1.075993e-03
2.771056e+05,7.424187e-06,7.239861e-07,8.858745e-06,2.171958e-06,1.029330e-05,3.619931e-06,7.199193e-05,6.529173e-05,2.025620e-04,1.958752e-04,3.331320e-04,3.264586e-04,2.085781e-04,2.018779e-04,6.123204e-04,6.056336e-04,1.016063e-03,1.009389e-03
2.810599e+05,7.369670e-06,7.167695e-07,8.789890e-06,2.150308e-06,1.021011e-05,3.583847e-06,7.104962e-05,6.439672e-05,1.998297e-04,1.931902e-04,3.286099e-04,3.219836e-04,1.958839e-04,1.892310e-04,5.743324e-04,5.676929e-04,9.527810e-04,9.461548e-04
2.850706e+05,7.315487e-06,7.095528e-07,8.721368e-06,2.128658e-06,1.012725e-05,3.547764e-06,7.014330e-05,6.353737e-05,1.972048e-04,1.906121e-04,3.242663e-04,3.176868e-04,1.850435e-04,1.784376e-04,5.419054e-04,5.353127e-04,8.987673e-04,8.921879e-04
2.891386e+05,7.261476e-06,7.021771e-07,8.652699e-06,2.106531e-06,1.004392e-05,3.510885e-06,6.923731e-05,6.267802e-05,1.945802e-04,1.880340e-04,3.199231e-04,3.133901e-04,1.742034e-04,1.676441e-04,5.094785e-04,5.029323e-04,8.447535e-04,8.382205e-04
2.932646e+05,7.205987e-06,6.929932e-07,8.578934e-06,2.078980e-06,9.951881e-06,3.464966e-06,6.833171e-05,6.181872e-05,1.919561e-04,1.854562e-04,3.155805e-04,3.090936e-04,1.633636e-04,1.568506e-04,4.770518e-04,4.705519e-04,7.907400e-04,7.842531e-04
2.974495e+05,7.150824e-06,6.838093e-07,8.505496e-06,2.051428e-06,9.860167e-06,3.419047e-06,6.742638e-05,6.095937e-05,1.893322e-04,1.828781e-04,3.112380e-04,3.047968e-04,1.525242e-04,1.460571e-04,4.446255e-04,4.381714e-04,7.367269e-04,7.302857e-04
3.016941e+05,7.097595e-06,6.762346e-07,8.437209e-06,2.028704e-06,9.776822e-06,3.381173e-06,6.655651e-05,6.013515e-05,1.868140e-04,1.804055e-04,3.070714e-04,3.006758e-04,1.427512e-04,1.363299e-04,4.153981e-04,4.089896e-04,6.880450e-04,6.816493e-04
3.059993e+05,7.047128e-06,6.710997e-07,8.376563e-06,2.013299e-06,9.705997e-06,3.355499e-06,6.574011e-05,5.936408e-05,1.844555e-04,1.780922e-04,3.031709e-04,2.968204e-04,1.345950e-04,1.282190e-04,3.910202e-04,3.846569e-04,6.474454e-04,6.410949e-04
3.103659e+05,6.996982e-06,6.659649e-07,8.316237e-06,1.997895e-06,9.635492e-06,3.329825e-06,6.492402e-05,5.859300e-05,1.820973e-04,1.757790e-04,2.992707e-04,2.929650e-04,1.265842e-04,1.202532e-04,3.670779e-04,3.607595e-04,6.075715e-04,6.012659e-04
3.147948e+05,6.947153e-06,6.608301e-07,8.256228e-06,1.982490e-06,9.565303e-06,3.304151e-06,6.410825e-05,5.782193e-05,1.797395e-04,1.734658e-04,2.953708e-04,2.891096e-04,1.201722e-04,1.138858e-04,3.479313e-04,3.416575e-04,5.756904e-04,5.694292e-04
3.192870e+05,6.897639e-06,6.556953e-07,8.196533e-06,1.967086e-06,9.495427e-06,3.278476e-06,6.329283e-05,5.705089e-05,1.773821e-04,1.711527e-04,2.914714e-04,2.852544e-04,1.137605e-04,1.075185e-04,3.287850e-04,3.225556e-04,5.438096e-04,5.375926e-04
3.238432e+05,6.848251e-06,6.503723e-07,8.136588e-06,1.951117e-06,9.424924e-06,3.251862e-06,6.252105e-05,5.632317e-05,1.751550e-04,1.689695e-04,2.877889e-04,2.816158e-04,1.073491e-04,1.011512e-04,3.096391e-04,3.034536e-04,5.119290e-04,5.057560e-04
3.284645e+05,6.796152e-06,6.420278e-07,8.067887e-06,1.926083e-06,9.339622e-06,3.210139e-06,6.182146e-05,5.566733e-05,1.731438e-04,1.670020e-04,2.844662e-04,2.783367e-04,1.019315e-04,9.577742e-05,2.934741e-04,2.873323e-04,4.850166e-04,4.788871e-04
3.331516e+05,6.747385e-06,6.367057e-07,8.008563e-06,1.910117e-06,9.269741e-06,3.183529e-06,6.114363e-05,5.503295e-05,1.711973e-04,1.650988e-04,2.812510e-04,2.751647e-04,9.684845e-05,9.073777e-05,2.783118e-04,2.722133e-04,4.597751e-04,4.536889e-04
3.379057e+05,6.698924e-06,6.313836e-07,7.949544e-06,1.894151e-06,9.200164e-06,3.156918e-06,6.046611e-05,5.439857e-05,1.692511e-04,1.631957e-04,2.780361e-04,2.719928e-04,9.242194e-05,8.635440e-05,2.651186e-04,2.590632e-04,4.378152e-04,4.317720e-04
3.427277e+05,6.650768e-06,6.260615e-07,7.890829e-06,1.878185e-06,9.130891e-06,3.130308e-06,5.984107e-05,5.381637e-05,1.674617e-04,1.614491e-04,2.750824e-04,2.690818e-04,8.841618e-05,8.239147e-05,2.531871e-04,2.471744e-04,4.179580e-04,4.119574e-04
3.476184e+05,6.602914e-06,6.207394e-07,7.832416e-06,1.862218e-06,9.061919e-06,3.103697e-06,5.925669e-05,5.327452e-05,1.657938e-04,1.598236e-04,2.723308e-04,2.663726e-04,8.441072e-05,7.842855e-05,2.412558e-04,2.352856e-04,3.981010e-04,3.921427e-04
3.525789e+05,6.555604e-06,6.156606e-07,7.775033e-06,1.846982e-06,8.994463e-06,3.078303e-06,5.871363e-05,5.277369e-05,1.642491e-04,1.583211e-04,2.697846e-04,2.638684e-04,8.080154e-05,7.486159e-05,2.305128e-04,2.245848e-04,3.802241e-04,3.743080e-04
3.576102e+05,6.508638e-06,6.106279e-07,7.718086e-06,1.831884e-06,8.927534e-06,3.053139e-06,5.820901e-05,5.231100e-05,1.628192e-04,1.569330e-04,2.674294e-04,2.615550e-04,7.756092e-05,7.166291e-05,2.208749e-04,2.149887e-04,3.641890e-04,3.583146e-04
3.627133e+05,6.461979e-06,6.056057e-07,7.661465e-06,1.816817e-06,8.860952e-06,3.028028e-06,5.777150e-05,5.191512e-05,1.615900e-04,1.557454e-04,2.654085e-04,2.595756e-04,7.461170e-05,6.875533e-05,2.121106e-04,2.062660e-04,3.496096e-04,3.437766e-04
3.678893e+05,6.415737e-06,6.007081e-07,7.605512e-06,1.802124e-06,8.795286e-06,3.003541e-06,5.739353e-05,5.157850e-05,1.605389e-04,1.547355e-04,2.636843e-04,2.578925e-04,7.192098e-05,6.610595e-05,2.041212e-04,1.983178e-04,3.363215e-04,3.305297e-04
3.731391e+05,6.370254e-06,5.962764e-07,7.551247e-06,1.788829e-06,8.732240e-06,2.981382e-06,5.701585e-05,5.124187e-05,1.594880e-04,1.537256e-04,2.619602e-04,2.562094e-04,6.923054e-05,6.345656e-05,1.961321e-04,1.903697e-04,3.230337e-04,3.172828e-04
3.784638e+05,6.325400e-06,5.921843e-07,7.498291e-06,1.776553e-06,8.671182e-06,2.960922e-06,5.669293e-05,5.095971e-05,1.586009e-04,1.528791e-04,2.605088e-04,2.547986e-04,6.681360e-05,6.108038e-05,1.889629e-04,1.832411e-04,3.111122e-04,3.054019e-04
3.838644e+05,6.280835e-06,5.880923e-07,7.445623e-06,1.764277e-06,8.610410e-06,2.940461e-06,5.648474e-05,5.079200e-05,1.580574e-04,1.523760e-04,2.596300e-04,2.539600e-04,6.454477e-05,5.885202e-05,1.822374e-04,1.765561e-04,2.999301e-04,2.942601e-04
3.893422e+05,6.236554e-06,5.840002e-07,7.393238e-06,1.752001e-06,8.549922e-06,2.920001e-06,5.631087e-05,5.065831e-05,1.576162e-04,1.519749e-04,2.589215e-04,2.532916e-04,6.254095e-05,5.688840e-05,1.763064e-04,1.706652e-04,2.900719e-04,2.844420e-04
3.948981e+05,6.192592e-06,5.799425e-07,7.341241e-06,1.739827e-06,8.489889e-06,2.899712e-06,5.613727e-05,5.052462e-05,1.571753e-04,1.515739e-04,2.582133e-04,2.526231e-04,6.060715e-05,5.499450e-05,1.705849e-04,1.649835e-04,2.805627e-04,2.749725e-04
4.005333e+05,6.149103e-06,5.760757e-07,7.290097e-06,1.728227e-06,8.431091e-06,2.880379e-06,5.597860e-05,5.040557e-05,1.567786e-04,1.512167e-04,2.575786e-04,2.520279e-04,5.870178e-05,5.312875e-05,1.649481e-04,1.593862e-04,2.711945e-04,2.656437e-04
